repayment_id,loan_id,payment_date,amount_paid,days_late
19281,2298,2026-02-15,817.73,0
19282,2299,2025-07-02,776.85,0
19283,2299,2025-08-01,776.85,3
19284,2299,2025-08-31,776.85,0
19285,2299,2025-09-30,776.85,0
19286,2299,2025-10-30,776.85,4
19287,2300,2024-04-30,1060.42,3
19288,2300,2024-05-30,1060.42,39
19289,2300,2024-06-29,1060.42,1
19290,2300,2024-07-29,1060.42,12
19291,2300,2024-08-28,1060.42,27
19292,2300,2024-09-27,1060.42,8
19293,2300,2024-10-27,1060.42,10
19294,2300,2024-11-26,1060.42,2
19295,2300,2024-12-26,1060.42,1
19296,2300,2025-01-25,1060.42,10
19297,2301,2024-06-11,419.47,0
19298,2301,2024-07-11,419.47,2
19299,2302,2026-02-16,2609.28,7
19300,2302,2026-03-18,2609.28,38
19301,2302,2026-04-17,2609.28,23
19302,2302,2026-05-17,2609.28,9
19303,2302,2026-06-16,2609.28,10
19304,2302,2026-07-16,2609.28,30
19305,2302,2026-08-15,2609.28,24
19306,2302,2026-09-14,2609.28,4
19307,2302,2026-10-14,2609.28,38
19308,2302,2026-11-13,2609.28,4
19309,2302,2026-12-13,2609.28,4
19310,2302,2027-01-12,2609.28,3
19311,2303,2026-01-20,1666.67,3
19312,2303,2026-02-19,1666.67,1
19313,2303,2026-03-21,1666.67,1
19314,2304,2026-03-13,1052.32,24
19315,2304,2026-04-12,1052.32,0
19316,2304,2026-05-12,1052.32,42
19317,2304,2026-06-11,1052.32,29
19318,2304,2026-07-11,1052.32,42
19319,2304,2026-08-10,1052.32,8
19320,2304,2026-09-09,1052.32,17
19321,2304,2026-10-09,1052.32,2
19322,2305,2022-06-01,553.02,15
19323,2305,2022-07-01,553.02,4
19324,2305,2022-07-31,553.02,9
19325,2305,2022-08-30,553.02,2
19326,2305,2022-09-29,553.02,28
19327,2305,2022-10-29,553.02,14
19328,2305,2022-11-28,553.02,14
19329,2305,2022-12-28,553.02,0
19330,2305,2023-01-27,553.02,11
19331,2305,2023-02-26,553.02,14
19332,2305,2023-03-28,553.02,1
19333,2305,2023-04-27,553.02,31
19334,2305,2023-05-27,553.02,17
19335,2305,2023-06-26,553.02,5
19336,2306,2024-10-11,423.11,10
19337,2306,2024-11-10,423.11,8
19338,2306,2024-12-10,423.11,3
19339,2306,2025-01-09,423.11,18
19340,2306,2025-02-08,423.11,17
19341,2306,2025-03-10,423.11,1
19342,2306,2025-04-09,423.11,19
19343,2307,2023-06-11,1674.67,0
19344,2307,2023-07-11,1674.67,0
19345,2307,2023-08-10,1674.67,0
19346,2307,2023-09-09,1674.67,0
19347,2307,2023-10-09,1674.67,0
19348,2307,2023-11-08,1674.67,1
19349,2307,2023-12-08,1674.67,1
19350,2307,2024-01-07,1674.67,0
19351,2307,2024-02-06,1674.67,2
19352,2308,2024-04-10,1320.25,0
19353,2308,2024-05-10,1320.25,1
19354,2308,2024-06-09,1320.25,3
19355,2308,2024-07-09,1320.25,0
19356,2308,2024-08-08,1320.25,0
19357,2308,2024-09-07,1320.25,0
19358,2309,2024-01-18,4861.75,3
19359,2309,2024-02-17,4861.75,2
19360,2309,2024-03-18,4861.75,1
19361,2309,2024-04-17,4861.75,1
19362,2309,2024-05-17,4861.75,2
19363,2309,2024-06-16,4861.75,1
19364,2309,2024-07-16,4861.75,2
19365,2309,2024-08-15,4861.75,4
19366,2310,2023-08-19,2230.92,2
19367,2310,2023-09-18,2230.92,1
19368,2310,2023-10-18,2230.92,9
19369,2310,2023-11-17,2230.92,3
19370,2310,2023-12-17,2230.92,0
19371,2310,2024-01-16,2230.92,2
19372,2310,2024-02-15,2230.92,1
19373,2310,2024-03-16,2230.92,2
19374,2311,2026-03-25,703.86,10
19375,2311,2026-04-24,703.86,3
19376,2311,2026-05-24,703.86,0
19377,2311,2026-06-23,703.86,0
19378,2311,2026-07-23,703.86,5
19379,2311,2026-08-22,703.86,1
19380,2311,2026-09-21,703.86,2
19381,2311,2026-10-21,703.86,8
19382,2311,2026-11-20,703.86,0
19383,2311,2026-12-20,703.86,2
19384,2311,2027-01-19,703.86,0
19385,2311,2027-02-18,703.86,2
19386,2311,2027-03-20,703.86,0
19387,2311,2027-04-19,703.86,5
19388,2311,2027-05-19,703.86,4
19389,2312,2024-07-27,346.82,0
19390,2312,2024-08-26,346.82,2
19391,2312,2024-09-25,346.82,0
19392,2312,2024-10-25,346.82,0
19393,2312,2024-11-24,346.82,1
19394,2312,2024-12-24,346.82,0
19395,2313,2023-12-02,519.37,0
19396,2313,2024-01-01,519.37,0
19397,2313,2024-01-31,519.37,0
19398,2313,2024-03-01,519.37,3
19399,2314,2023-10-30,251.55,5
19400,2314,2023-11-29,251.55,0
19401,2314,2023-12-29,251.55,1
19402,2314,2024-01-28,251.55,0
19403,2314,2024-02-27,251.55,0
19404,2314,2024-03-28,251.55,3
19405,2314,2024-04-27,251.55,2
19406,2314,2024-05-27,251.55,2
19407,2314,2024-06-26,251.55,0
19408,2314,2024-07-26,251.55,2
19409,2314,2024-08-25,251.55,4
19410,2314,2024-09-24,251.55,0
19411,2314,2024-10-24,251.55,0
19412,2315,2025-06-09,11136.5,1
19413,2315,2025-07-09,11136.5,0
19414,2315,2025-08-08,11136.5,3
19415,2315,2025-09-07,11136.5,1
19416,2315,2025-10-07,11136.5,1
19417,2315,2025-11-06,11136.5,0
19418,2316,2023-10-04,3027.58,1
19419,2316,2023-11-03,3027.58,2
19420,2316,2023-12-03,3027.58,0
19421,2317,2025-07-03,9019.0,0
19422,2317,2025-08-02,9019.0,3
19423,2317,2025-09-01,9019.0,10
19424,2317,2025-10-01,9019.0,2
19425,2317,2025-10-31,9019.0,5
19426,2317,2025-11-30,9019.0,0
19427,2318,2026-04-24,2474.42,0
19428,2318,2026-05-24,2474.42,1
19429,2318,2026-06-23,2474.42,4
19430,2318,2026-07-23,2474.42,53
19431,2318,2026-08-22,2474.42,10
19432,2319,2022-04-24,3190.71,3
19433,2319,2022-05-24,3190.71,1
19434,2319,2022-06-23,3190.71,1
19435,2319,2022-07-23,3190.71,1
19436,2319,2022-08-22,3190.71,0
19437,2319,2022-09-21,3190.71,0
19438,2320,2024-09-12,925.04,0
19439,2320,2024-10-12,925.04,2
19440,2320,2024-11-11,925.04,2
19441,2320,2024-12-11,925.04,2
19442,2320,2025-01-10,925.04,0
19443,2320,2025-02-09,925.04,4
19444,2320,2025-03-11,925.04,0
19445,2320,2025-04-10,925.04,2
19446,2320,2025-05-10,925.04,1
19447,2320,2025-06-09,925.04,2
19448,2320,2025-07-09,925.04,0
19449,2320,2025-08-08,925.04,0
19450,2320,2025-09-07,925.04,0
19451,2320,2025-10-07,925.04,1
19452,2320,2025-11-06,925.04,2
19453,2320,2025-12-06,925.04,1
19454,2320,2026-01-05,925.04,5
19455,2321,2026-01-23,440.31,2
19456,2321,2026-02-22,440.31,0
19457,2322,2023-05-06,861.06,0
19458,2322,2023-06-05,861.06,0
19459,2322,2023-07-05,861.06,1
19460,2323,2026-03-09,6626.17,29
19461,2323,2026-04-08,6626.17,37
19462,2324,2023-06-09,1052.85,0
19463,2324,2023-07-09,1052.85,0
19464,2324,2023-08-08,1052.85,0
19465,2324,2023-09-07,1052.85,7
19466,2324,2023-10-07,1052.85,0
19467,2324,2023-11-06,1052.85,2
19468,2324,2023-12-06,1052.85,0
19469,2324,2024-01-05,1052.85,0
19470,2324,2024-02-04,1052.85,0
19471,2324,2024-03-05,1052.85,2
19472,2325,2026-01-06,1859.25,0
19473,2325,2026-02-05,1859.25,2
19474,2325,2026-03-07,1859.25,1
19475,2325,2026-04-06,1859.25,0
19476,2325,2026-05-06,1859.25,3
19477,2325,2026-06-05,1859.25,1
19478,2325,2026-07-05,1859.25,2
19479,2325,2026-08-04,1859.25,1
19480,2325,2026-09-03,1859.25,4
19481,2325,2026-10-03,1859.25,0
19482,2325,2026-11-02,1859.25,6
19483,2325,2026-12-02,1859.25,0
19484,2325,2027-01-01,1859.25,5
19485,2325,2027-01-31,1859.25,0
19486,2326,2022-09-03,3022.42,1
19487,2326,2022-10-03,3022.42,12
19488,2326,2022-11-02,3022.42,1
19489,2326,2022-12-02,3022.42,1
19490,2326,2023-01-01,3022.42,0
19491,2326,2023-01-31,3022.42,3
19492,2326,2023-03-02,3022.42,0
19493,2326,2023-04-01,3022.42,4
19494,2326,2023-05-01,3022.42,0
19495,2326,2023-05-31,3022.42,0
19496,2326,2023-06-30,3022.42,2
19497,2326,2023-07-30,3022.42,2
19498,2326,2023-08-29,3022.42,2
19499,2326,2023-09-28,3022.42,0
19500,2326,2023-10-28,3022.42,0
19501,2327,2026-03-11,2355.96,3
19502,2327,2026-04-10,2355.96,11
19503,2327,2026-05-10,2355.96,14
19504,2327,2026-06-09,2355.96,3
19505,2327,2026-07-09,2355.96,23
19506,2327,2026-08-08,2355.96,0
19507,2327,2026-09-07,2355.96,0
19508,2327,2026-10-07,2355.96,7
19509,2327,2026-11-06,2355.96,10
19510,2327,2026-12-06,2355.96,3
19511,2327,2027-01-05,2355.96,8
19512,2327,2027-02-04,2355.96,2
19513,2327,2027-03-06,2355.96,25
19514,2327,2027-04-05,2355.96,0
19515,2327,2027-05-05,2355.96,9
19516,2328,2023-12-05,2517.21,15
19517,2328,2024-01-04,2517.21,7
19518,2328,2024-02-03,2517.21,16
19519,2328,2024-03-04,2517.21,7
19520,2328,2024-04-03,2517.21,24
19521,2329,2024-01-31,826.48,1
19522,2329,2024-03-01,826.48,1
19523,2329,2024-03-31,826.48,1
19524,2329,2024-04-30,826.48,0
19525,2329,2024-05-30,826.48,1
19526,2329,2024-06-29,826.48,0
19527,2329,2024-07-29,826.48,0
19528,2329,2024-08-28,826.48,0
19529,2329,2024-09-27,826.48,0
19530,2329,2024-10-27,826.48,1
19531,2329,2024-11-26,826.48,2
19532,2330,2024-10-21,8970.5,0
19533,2330,2024-11-20,8970.5,2
19534,2330,2024-12-20,8970.5,2
19535,2330,2025-01-19,8970.5,2
19536,2331,2025-05-25,4091.02,19
19537,2331,2025-06-24,4091.02,29
19538,2332,2026-06-18,2617.22,2
19539,2332,2026-07-18,2617.22,6
19540,2332,2026-08-17,2617.22,4
19541,2332,2026-09-16,2617.22,12
19542,2333,2025-06-26,468.52,1
19543,2333,2025-07-26,468.52,9
19544,2333,2025-08-25,468.52,5
19545,2333,2025-09-24,468.52,1
19546,2333,2025-10-24,468.52,0
19547,2334,2024-12-28,1592.04,0
19548,2334,2025-01-27,1592.04,1
19549,2334,2025-02-26,1592.04,0
19550,2335,2025-06-16,186.3,0
19551,2335,2025-07-16,186.3,1
19552,2335,2025-08-15,186.3,0
19553,2335,2025-09-14,186.3,2
19554,2335,2025-10-14,186.3,2
19555,2335,2025-11-13,186.3,0
19556,2335,2025-12-13,186.3,0
19557,2335,2026-01-12,186.3,1
19558,2335,2026-02-11,186.3,0
19559,2335,2026-03-13,186.3,4
19560,2335,2026-04-12,186.3,4
19561,2335,2026-05-12,186.3,0
19562,2335,2026-06-11,186.3,0
19563,2335,2026-07-11,186.3,0
19564,2335,2026-08-10,186.3,2
19565,2335,2026-09-09,186.3,0
19566,2336,2025-09-08,1353.88,1
19567,2336,2025-10-08,1353.88,0
19568,2336,2025-11-07,1353.88,0
19569,2336,2025-12-07,1353.88,0
19570,2336,2026-01-06,1353.88,0
19571,2336,2026-02-05,1353.88,0
19572,2336,2026-03-07,1353.88,2
19573,2336,2026-04-06,1353.88,0
19574,2336,2026-05-06,1353.88,0
19575,2336,2026-06-05,1353.88,1
19576,2336,2026-07-05,1353.88,4
19577,2336,2026-08-04,1353.88,5
19578,2336,2026-09-03,1353.88,1
19579,2336,2026-10-03,1353.88,0
19580,2336,2026-11-02,1353.88,3
19581,2336,2026-12-02,1353.88,2
19582,2336,2027-01-01,1353.88,5
19583,2337,2026-05-14,861.69,0
19584,2337,2026-06-13,861.69,0
19585,2337,2026-07-13,861.69,3
19586,2337,2026-08-12,861.69,5
19587,2337,2026-09-11,861.69,1
19588,2337,2026-10-11,861.69,3
19589,2337,2026-11-10,861.69,0
19590,2337,2026-12-10,861.69,0
19591,2337,2027-01-09,861.69,1
19592,2337,2027-02-08,861.69,0
19593,2337,2027-03-10,861.69,1
19594,2337,2027-04-09,861.69,0
19595,2337,2027-05-09,861.69,0
19596,2337,2027-06-08,861.69,1
19597,2337,2027-07-08,861.69,2
19598,2337,2027-08-07,861.69,2
19599,2338,2026-01-22,440.21,18
19600,2338,2026-02-21,440.21,7
19601,2338,2026-03-23,440.21,18
19602,2338,2026-04-22,440.21,36
19603,2338,2026-05-22,440.21,7
19604,2339,2026-02-10,676.72,0
19605,2339,2026-03-12,676.72,1
19606,2339,2026-04-11,676.72,2
19607,2339,2026-05-11,676.72,2
19608,2339,2026-06-10,676.72,0
19609,2339,2026-07-10,676.72,1
19610,2339,2026-08-09,676.72,13
19611,2339,2026-09-08,676.72,1
19612,2339,2026-10-08,676.72,3
19613,2339,2026-11-07,676.72,4
19614,2340,2024-07-20,7344.17,1
19615,2340,2024-08-19,7344.17,6
19616,2341,2025-01-05,1839.0,38
19617,2341,2025-02-04,1839.0,18
19618,2342,2025-08-09,635.0,1
19619,2342,2025-09-08,635.0,2
19620,2342,2025-10-08,635.0,1
19621,2342,2025-11-07,635.0,6
19622,2342,2025-12-07,635.0,0
19623,2342,2026-01-06,635.0,1
19624,2342,2026-02-05,635.0,1
19625,2342,2026-03-07,635.0,2
19626,2342,2026-04-06,635.0,1
19627,2342,2026-05-06,635.0,0
19628,2343,2022-03-24,1302.14,4
19629,2343,2022-04-23,1302.14,4
19630,2343,2022-05-23,1302.14,9
19631,2343,2022-06-22,1302.14,0
19632,2343,2022-07-22,1302.14,0
19633,2343,2022-08-21,1302.14,0
19634,2343,2022-09-20,1302.14,4
19635,2343,2022-10-20,1302.14,1
19636,2343,2022-11-19,1302.14,2
19637,2344,2025-08-14,327.52,1
19638,2344,2025-09-13,327.52,2
19639,2344,2025-10-13,327.52,0
19640,2344,2025-11-12,327.52,0
19641,2345,2024-05-24,4928.5,1
19642,2345,2024-06-23,4928.5,1
19643,2345,2024-07-23,4928.5,1
19644,2345,2024-08-22,4928.5,2
19645,2345,2024-09-21,4928.5,0
19646,2345,2024-10-21,4928.5,8
19647,2346,2023-07-04,3286.17,2
19648,2346,2023-08-03,3286.17,0
19649,2346,2023-09-02,3286.17,6
19650,2346,2023-10-02,3286.17,3
19651,2347,2023-06-24,442.55,0
19652,2347,2023-07-24,442.55,0
19653,2348,2023-11-26,944.89,0
19654,2348,2023-12-26,944.89,0
19655,2348,2024-01-25,944.89,0
19656,2348,2024-02-24,944.89,2
19657,2348,2024-03-25,944.89,3
19658,2348,2024-04-24,944.89,0
19659,2348,2024-05-24,944.89,1
19660,2348,2024-06-23,944.89,1
19661,2348,2024-07-23,944.89,0
19662,2348,2024-08-22,944.89,0
19663,2348,2024-09-21,944.89,1
19664,2348,2024-10-21,944.89,3
19665,2349,2023-07-23,378.7,0
19666,2349,2023-08-22,378.7,0
19667,2349,2023-09-21,378.7,1
19668,2349,2023-10-21,378.7,0
19669,2349,2023-11-20,378.7,2
19670,2349,2023-12-20,378.7,2
19671,2349,2024-01-19,378.7,5
19672,2349,2024-02-18,378.7,2
19673,2349,2024-03-19,378.7,3
19674,2350,2026-05-28,4188.92,4
19675,2350,2026-06-27,4188.92,0
19676,2350,2026-07-27,4188.92,0
19677,2350,2026-08-26,4188.92,0
19678,2350,2026-09-25,4188.92,6
19679,2350,2026-10-25,4188.92,1
19680,2350,2026-11-24,4188.92,0
19681,2350,2026-12-24,4188.92,3
19682,2350,2027-01-23,4188.92,0
19683,2350,2027-02-22,4188.92,0
19684,2350,2027-03-24,4188.92,0
19685,2350,2027-04-23,4188.92,0
19686,2351,2026-03-27,852.46,16
19687,2351,2026-04-26,852.46,4
19688,2351,2026-05-26,852.46,41
19689,2351,2026-06-25,852.46,5
19690,2352,2023-01-18,2430.5,0
19691,2352,2023-02-17,2430.5,2
19692,2352,2023-03-19,2430.5,2
19693,2352,2023-04-18,2430.5,0
19694,2352,2023-05-18,2430.5,2
19695,2352,2023-06-17,2430.5,2
19696,2352,2023-07-17,2430.5,3
19697,2352,2023-08-16,2430.5,0
19698,2352,2023-09-15,2430.5,2
19699,2352,2023-10-15,2430.5,1
19700,2352,2023-11-14,2430.5,2
19701,2352,2023-12-14,2430.5,3
19702,2353,2023-12-15,929.78,19
19703,2353,2024-01-14,929.78,4
19704,2353,2024-02-13,929.78,13
19705,2353,2024-03-14,929.78,15
19706,2353,2024-04-13,929.78,9
19707,2353,2024-05-13,929.78,39
19708,2353,2024-06-12,929.78,8
19709,2354,2023-05-12,957.17,1
19710,2354,2023-06-11,957.17,0
19711,2354,2023-07-11,957.17,1
19712,2355,2026-02-17,1205.12,0
19713,2355,2026-03-19,1205.12,1
19714,2355,2026-04-18,1205.12,0
19715,2355,2026-05-18,1205.12,2
19716,2355,2026-06-17,1205.12,0
19717,2355,2026-07-17,1205.12,1
19718,2355,2026-08-16,1205.12,0
19719,2355,2026-09-15,1205.12,6
19720,2355,2026-10-15,1205.12,1
19721,2355,2026-11-14,1205.12,1
19722,2356,2025-07-27,912.33,1
19723,2356,2025-08-26,912.33,6
19724,2356,2025-09-25,912.33,6
19725,2356,2025-10-25,912.33,1
19726,2356,2025-11-24,912.33,3
19727,2356,2025-12-24,912.33,12
19728,2356,2026-01-23,912.33,7
19729,2356,2026-02-22,912.33,0
19730,2356,2026-03-24,912.33,1
19731,2356,2026-04-23,912.33,3
19732,2356,2026-05-23,912.33,6
19733,2356,2026-06-22,912.33,1
19734,2356,2026-07-22,912.33,0
19735,2356,2026-08-21,912.33,1
19736,2356,2026-09-20,912.33,5
19737,2356,2026-10-20,912.33,3
19738,2356,2026-11-19,912.33,2
19739,2356,2026-12-19,912.33,1
19740,2357,2024-03-24,674.9,22
19741,2357,2024-04-23,674.9,12
19742,2357,2024-05-23,674.9,1
19743,2358,2024-10-21,436.46,43
19744,2358,2024-11-20,436.46,5
19745,2358,2024-12-20,436.46,14
19746,2358,2025-01-19,436.46,19
19747,2358,2025-02-18,436.46,7
19748,2358,2025-03-20,436.46,3
19749,2358,2025-04-19,436.46,23
19750,2358,2025-05-19,436.46,2
19751,2358,2025-06-18,436.46,11
19752,2358,2025-07-18,436.46,8
19753,2358,2025-08-17,436.46,36
19754,2359,2024-02-10,622.62,0
19755,2359,2024-03-11,622.62,4
19756,2359,2024-04-10,622.62,27
19757,2359,2024-05-10,622.62,8
19758,2359,2024-06-09,622.62,17
19759,2359,2024-07-09,622.62,55
19760,2359,2024-08-08,622.62,6
19761,2359,2024-09-07,622.62,1
19762,2359,2024-10-07,622.62,27
19763,2359,2024-11-06,622.62,15
19764,2359,2024-12-06,622.62,7
19765,2359,2025-01-05,622.62,31
19766,2359,2025-02-04,622.62,16
19767,2359,2025-03-06,622.62,0
19768,2359,2025-04-05,622.62,11
19769,2359,2025-05-05,622.62,0
19770,2359,2025-06-04,622.62,1
19771,2360,2023-11-23,4464.17,1
19772,2360,2023-12-23,4464.17,2
19773,2360,2024-01-22,4464.17,3
19774,2360,2024-02-21,4464.17,0
19775,2360,2024-03-22,4464.17,0
19776,2360,2024-04-21,4464.17,1
19777,2360,2024-05-21,4464.17,3
19778,2360,2024-06-20,4464.17,3
19779,2361,2023-10-28,12013.17,0
19780,2361,2023-11-27,12013.17,0
19781,2361,2023-12-27,12013.17,1
19782,2361,2024-01-26,12013.17,1
19783,2361,2024-02-25,12013.17,0
19784,2361,2024-03-26,12013.17,1
19785,2362,2023-09-29,709.57,23
19786,2362,2023-10-29,709.57,32
19787,2362,2023-11-28,709.57,24
19788,2362,2023-12-28,709.57,3
19789,2362,2024-01-27,709.57,8
19790,2362,2024-02-26,709.57,5
19791,2362,2024-03-27,709.57,0
19792,2362,2024-04-26,709.57,18
19793,2362,2024-05-26,709.57,37
19794,2362,2024-06-25,709.57,9
19795,2362,2024-07-25,709.57,0
19796,2362,2024-08-24,709.57,5
19797,2362,2024-09-23,709.57,41
19798,2362,2024-10-23,709.57,34
19799,2362,2024-11-22,709.57,85
19800,2362,2024-12-22,709.57,34
19801,2362,2025-01-21,709.57,22
19802,2362,2025-02-20,709.57,3
19803,2363,2024-04-25,1252.06,17
19804,2363,2024-05-25,1252.06,34
19805,2363,2024-06-24,1252.06,61
19806,2363,2024-07-24,1252.06,0
19807,2363,2024-08-23,1252.06,10
19808,2363,2024-09-22,1252.06,1
19809,2363,2024-10-22,1252.06,5
19810,2363,2024-11-21,1252.06,64
19811,2363,2024-12-21,1252.06,5
19812,2363,2025-01-20,1252.06,26
19813,2363,2025-02-19,1252.06,22
19814,2363,2025-03-21,1252.06,0
19815,2363,2025-04-20,1252.06,17
19816,2363,2025-05-20,1252.06,14
19817,2363,2025-06-19,1252.06,4
19818,2363,2025-07-19,1252.06,31
19819,2363,2025-08-18,1252.06,4
19820,2364,2022-08-10,440.88,0
19821,2364,2022-09-09,440.88,0
19822,2364,2022-10-09,440.88,0
19823,2364,2022-11-08,440.88,1
19824,2364,2022-12-08,440.88,4
19825,2364,2023-01-07,440.88,5
19826,2364,2023-02-06,440.88,0
19827,2364,2023-03-08,440.88,1
19828,2364,2023-04-07,440.88,0
19829,2365,2025-10-20,590.68,0
19830,2365,2025-11-19,590.68,3
19831,2365,2025-12-19,590.68,0
19832,2365,2026-01-18,590.68,0
19833,2366,2023-12-28,529.92,0
19834,2366,2024-01-27,529.92,1
19835,2366,2024-02-26,529.92,6
19836,2366,2024-03-27,529.92,0
19837,2366,2024-04-26,529.92,1
19838,2366,2024-05-26,529.92,0
19839,2366,2024-06-25,529.92,0
19840,2366,2024-07-25,529.92,1
19841,2367,2024-03-29,416.67,3
19842,2367,2024-04-28,416.67,1
19843,2367,2024-05-28,416.67,2
19844,2367,2024-06-27,416.67,0
19845,2367,2024-07-27,416.67,1
19846,2367,2024-08-26,416.67,0
19847,2367,2024-09-25,416.67,0
19848,2367,2024-10-25,416.67,0
19849,2367,2024-11-24,416.67,1
19850,2367,2024-12-24,416.67,1
19851,2367,2025-01-23,416.67,1
19852,2367,2025-02-22,416.67,0
19853,2367,2025-03-24,416.67,2
19854,2367,2025-04-23,416.67,1
19855,2367,2025-05-23,416.67,0
19856,2367,2025-06-22,416.67,2
19857,2368,2023-09-24,727.68,3
19858,2368,2023-10-24,727.68,2
19859,2368,2023-11-23,727.68,1
19860,2368,2023-12-23,727.68,0
19861,2368,2024-01-22,727.68,1
19862,2368,2024-02-21,727.68,0
19863,2368,2024-03-22,727.68,4
19864,2368,2024-04-21,727.68,0
19865,2368,2024-05-21,727.68,1
19866,2368,2024-06-20,727.68,0
19867,2368,2024-07-20,727.68,3
19868,2368,2024-08-19,727.68,1
19869,2368,2024-09-18,727.68,4
19870,2368,2024-10-18,727.68,1
19871,2368,2024-11-17,727.68,1
19872,2368,2024-12-17,727.68,2
19873,2369,2023-11-25,1310.21,0
19874,2369,2023-12-25,1310.21,0
19875,2369,2024-01-24,1310.21,1
19876,2369,2024-02-23,1310.21,4
19877,2369,2024-03-24,1310.21,0
19878,2370,2023-06-18,725.14,7
19879,2370,2023-07-18,725.14,0
19880,2370,2023-08-17,725.14,3
19881,2370,2023-09-16,725.14,19
19882,2370,2023-10-16,725.14,9
19883,2370,2023-11-15,725.14,15
19884,2370,2023-12-15,725.14,12
19885,2370,2024-01-14,725.14,28
19886,2370,2024-02-13,725.14,14
19887,2370,2024-03-14,725.14,1
19888,2370,2024-04-13,725.14,25
19889,2370,2024-05-13,725.14,2
19890,2370,2024-06-12,725.14,16
19891,2370,2024-07-12,725.14,7
19892,2370,2024-08-11,725.14,11
19893,2371,2023-08-14,4766.58,1
19894,2371,2023-09-13,4766.58,5
19895,2371,2023-10-13,4766.58,12
19896,2371,2023-11-12,4766.58,25
19897,2371,2023-12-12,4766.58,5
19898,2371,2024-01-11,4766.58,10
19899,2371,2024-02-10,4766.58,7
19900,2371,2024-03-11,4766.58,3
19901,2372,2025-12-24,7814.36,13
19902,2372,2026-01-23,7814.36,29
19903,2372,2026-02-22,7814.36,7
19904,2372,2026-03-24,7814.36,10
19905,2372,2026-04-23,7814.36,37
19906,2372,2026-05-23,7814.36,10
19907,2372,2026-06-22,7814.36,10
19908,2372,2026-07-22,7814.36,3
19909,2372,2026-08-21,7814.36,1
19910,2372,2026-09-20,7814.36,0
19911,2372,2026-10-20,7814.36,28
19912,2373,2024-07-20,2888.25,31
19913,2373,2024-08-19,2888.25,36
19914,2373,2024-09-18,2888.25,2
19915,2374,2023-09-30,7996.75,1
19916,2374,2023-10-30,7996.75,3
19917,2374,2023-11-29,7996.75,0
19918,2374,2023-12-29,7996.75,15
19919,2374,2024-01-28,7996.75,0
19920,2374,2024-02-27,7996.75,1
19921,2374,2024-03-28,7996.75,4
19922,2374,2024-04-27,7996.75,0
19923,2375,2024-10-16,3548.83,0
19924,2375,2024-11-15,3548.83,1
19925,2375,2024-12-15,3548.83,1
19926,2375,2025-01-14,3548.83,0
19927,2375,2025-02-13,3548.83,2
19928,2376,2025-03-04,607.72,13
19929,2376,2025-04-03,607.72,2
19930,2376,2025-05-03,607.72,2
19931,2376,2025-06-02,607.72,1
19932,2376,2025-07-02,607.72,2
19933,2377,2024-12-28,6732.83,28
19934,2377,2025-01-27,6732.83,18
19935,2377,2025-02-26,6732.83,14
19936,2377,2025-03-28,6732.83,5
19937,2378,2024-04-02,1276.75,7
19938,2378,2024-05-02,1276.75,2
19939,2378,2024-06-01,1276.75,10
19940,2378,2024-07-01,1276.75,0
19941,2378,2024-07-31,1276.75,2
19942,2378,2024-08-30,1276.75,3
19943,2378,2024-09-29,1276.75,0
19944,2378,2024-10-29,1276.75,1
19945,2379,2024-02-15,1526.79,20
19946,2379,2024-03-16,1526.79,8
19947,2379,2024-04-15,1526.79,5
19948,2379,2024-05-15,1526.79,3
19949,2379,2024-06-14,1526.79,9
19950,2379,2024-07-14,1526.79,66
19951,2379,2024-08-13,1526.79,10
19952,2379,2024-09-12,1526.79,19
19953,2379,2024-10-12,1526.79,4
19954,2379,2024-11-11,1526.79,21
19955,2379,2024-12-11,1526.79,4
19956,2379,2025-01-10,1526.79,10
19957,2379,2025-02-09,1526.79,7
19958,2379,2025-03-11,1526.79,31
19959,2379,2025-04-10,1526.79,37
19960,2379,2025-05-10,1526.79,3
19961,2379,2025-06-09,1526.79,37
19962,2380,2024-02-16,3206.92,1
19963,2380,2024-03-17,3206.92,0
19964,2380,2024-04-16,3206.92,1
19965,2380,2024-05-16,3206.92,0
19966,2380,2024-06-15,3206.92,0
19967,2380,2024-07-15,3206.92,2
19968,2380,2024-08-14,3206.92,1
19969,2380,2024-09-13,3206.92,0
19970,2380,2024-10-13,3206.92,2
19971,2380,2024-11-12,3206.92,2
19972,2380,2024-12-12,3206.92,0
19973,2381,2022-07-07,2479.46,4
19974,2381,2022-08-06,2479.46,1
19975,2381,2022-09-05,2479.46,4
19976,2382,2026-01-08,2304.0,4
19977,2382,2026-02-07,2304.0,6
19978,2382,2026-03-09,2304.0,3
19979,2382,2026-04-08,2304.0,4
19980,2382,2026-05-08,2304.0,4
19981,2382,2026-06-07,2304.0,3
19982,2382,2026-07-07,2304.0,0
19983,2382,2026-08-06,2304.0,0
19984,2382,2026-09-05,2304.0,7
19985,2383,2022-08-16,1697.54,0
19986,2383,2022-09-15,1697.54,2
19987,2383,2022-10-15,1697.54,1
19988,2383,2022-11-14,1697.54,8
19989,2383,2022-12-14,1697.54,1
19990,2383,2023-01-13,1697.54,1
19991,2383,2023-02-12,1697.54,0
19992,2383,2023-03-14,1697.54,6
19993,2383,2023-04-13,1697.54,2
19994,2383,2023-05-13,1697.54,3
19995,2383,2023-06-12,1697.54,0
